"species" "gbifID" "countryCode" "decimalLatitude" "decimalLongitude" "coordinateUncertaintyInMeters" "year" "basisOfRecord" "source"
"45" "Malus ioensis" 4904064453 "US" 45.421597 -93.695825 4 2024 "HUMAN_OBSERVATION" "GBIF"
"46" "Malus ioensis" 4898133480 "US" 41.748366 -88.063199 149 1989 "PRESERVED_SPECIMEN" "GBIF"
"47" "Malus ioensis" 4898102460 "US" 41.6021 -86.8693 NA 2004 "PRESERVED_SPECIMEN" "GBIF"
"48" "Malus ioensis" 4898082264 "US" 41.622395 -87.053703 NA 2017 "PRESERVED_SPECIMEN" "GBIF"
"49" "Malus ioensis" 4898079583 "US" 41.75242 -88.06144 204 1988 "PRESERVED_SPECIMEN" "GBIF"
"50" "Malus ioensis" 4898066707 "US" 41.61731 -87.01128 NA 2018 "PRESERVED_SPECIMEN" "GBIF"
"51" "Malus ioensis" 4898038080 "US" 42.2235 -88.579398 NA 2013 "PRESERVED_SPECIMEN" "GBIF"
"52" "Malus ioensis" 4898036868 "US" 41.25903 -88.16502 NA 2007 "PRESERVED_SPECIMEN" "GBIF"
"53" "Malus ioensis" 4876108793 "US" 36.09989 -94.41541 2165 2000 "PRESERVED_SPECIMEN" "GBIF"
"54" "Malus ioensis" 4876108740 "US" 36.188136 -94.540496 6000 1928 "PRESERVED_SPECIMEN" "GBIF"
"55" "Malus ioensis" 4876108734 "US" 36.105352 -94.523873 301 1929 "PRESERVED_SPECIMEN" "GBIF"
"56" "Malus ioensis" 4876108660 "US" 36.092393 -94.331405 329 1973 "PRESERVED_SPECIMEN" "GBIF"
"57" "Malus ioensis" 4876032959 "US" 36.399068 -94.027739 4621 1929 "PRESERVED_SPECIMEN" "GBIF"
"58" "Malus ioensis" 4875253281 "US" 39.343738 -87.951303 8 2024 "HUMAN_OBSERVATION" "GBIF"
"59" "Malus ioensis" 4872596148 "US" 44.721114 -93.609513 7 2024 "HUMAN_OBSERVATION" "GBIF"
"60" "Malus ioensis" 4872580813 "US" 41.150723 -90.558588 27847 2024 "HUMAN_OBSERVATION" "GBIF"
"61" "Malus ioensis" 4872561892 "US" 44.721181 -93.60991 6 2024 "HUMAN_OBSERVATION" "GBIF"
"62" "Malus ioensis" 4872421104 "US" 42.491368 -89.103621 7 2024 "HUMAN_OBSERVATION" "GBIF"
"63" "Malus ioensis" 4868064655 "US" 44.737787 -93.603742 5 2024 "HUMAN_OBSERVATION" "GBIF"
"64" "Malus ioensis" 4863791690 "US" 41.702802 -86.709882 4 2024 "HUMAN_OBSERVATION" "GBIF"
"65" "Malus ioensis" 4863689495 "US" 44.73649 -93.60436 NA 2024 "HUMAN_OBSERVATION" "GBIF"
"66" "Malus ioensis" 4863651068 "US" 44.736561 -93.604492 3 2024 "HUMAN_OBSERVATION" "GBIF"
"67" "Malus ioensis" 4855319027 "US" 43.057531 -87.896522 6 2024 "HUMAN_OBSERVATION" "GBIF"
"68" "Malus ioensis" 4853572471 "US" 40.08093 -95.42693 4358 1968 "PRESERVED_SPECIMEN" "GBIF"
"69" "Malus ioensis" 4853572199 "US" 40.68943 -89.64526 1075 1947 "PRESERVED_SPECIMEN" "GBIF"
"70" "Malus ioensis" 4853572132 "US" 37.002503 -90.156741 11631 1970 "PRESERVED_SPECIMEN" "GBIF"
"71" "Malus ioensis" 4853571920 "US" 40.229914 -95.507709 564 1974 "PRESERVED_SPECIMEN" "GBIF"
"72" "Malus ioensis" 4853571917 "US" 36.93728 -90.2001 3036 1970 "PRESERVED_SPECIMEN" "GBIF"
"73" "Malus ioensis" 4853571850 "US" 40.086047 -94.226788 1140 1955 "PRESERVED_SPECIMEN" "GBIF"
"74" "Malus ioensis" 4853571643 "US" 37.56809 -95.30734 5084 1997 "PRESERVED_SPECIMEN" "GBIF"
"75" "Malus ioensis" 4853571539 "US" 37.32727 -93.81586 2639 1950 "PRESERVED_SPECIMEN" "GBIF"
"76" "Malus ioensis" 4853571400 "US" 42.327925 -87.998464 25059 1948 "PRESERVED_SPECIMEN" "GBIF"
"77" "Malus ioensis" 4853571380 "US" 42.145186 -88.069096 2636 1948 "PRESERVED_SPECIMEN" "GBIF"
"78" "Malus ioensis" 4853571305 "US" 39.70833 -91.35833 7319 1913 "PRESERVED_SPECIMEN" "GBIF"
"79" "Malus ioensis" 4852727291 "US" 41.96062 -89.294975 27723 2024 "HUMAN_OBSERVATION" "GBIF"
"80" "Malus ioensis" 4852623846 "US" 41.300072 -94.119083 3 2017 "HUMAN_OBSERVATION" "GBIF"
"81" "Malus ioensis" 4852588462 "US" 41.459839 -92.896133 10 2021 "HUMAN_OBSERVATION" "GBIF"
"82" "Malus ioensis" 4852395538 "US" 41.321292 -95.155584 5 2023 "HUMAN_OBSERVATION" "GBIF"
"83" "Malus ioensis" 4852190923 "US" 44.736517 -93.604444 NA 2024 "HUMAN_OBSERVATION" "GBIF"
"84" "Malus ioensis" 4851918271 "US" 41.99615 -89.350997 4 2024 "HUMAN_OBSERVATION" "GBIF"
"85" "Malus ioensis" 4607088579 "US" 34.521175 -93.672919 4 2024 "HUMAN_OBSERVATION" "GBIF"
"86" "Malus ioensis" 4606960320 "US" 34.52118 -93.672937 3 2024 "HUMAN_OBSERVATION" "GBIF"
"87" "Malus ioensis" 4597402870 "US" 44.73654 -93.604513 7 2024 "HUMAN_OBSERVATION" "GBIF"
"88" "Malus ioensis" 4525050423 "US" 31.484712 -90.312568 29226 2020 "HUMAN_OBSERVATION" "GBIF"
"89" "Malus ioensis" 4525003875 "US" 32.331269 -89.340873 29120 2022 "HUMAN_OBSERVATION" "GBIF"
"90" "Malus ioensis" 4524903640 "US" 31.567629 -90.300045 29226 2021 "HUMAN_OBSERVATION" "GBIF"
"91" "Malus ioensis" 4516812547 "US" 42.188755 -88.929833 4 2024 "HUMAN_OBSERVATION" "GBIF"
"92" "Malus ioensis" 4516738376 "US" 39.135497 -89.951325 10 2023 "HUMAN_OBSERVATION" "GBIF"
"93" "Malus ioensis" 4512083404 "US" 42.295679 -89.092858 27661 2020 "HUMAN_OBSERVATION" "GBIF"
"94" "Malus ioensis" 4510642608 "US" 41.774718 -90.792273 1500 1928 "PRESERVED_SPECIMEN" "GBIF"
"95" "Malus ioensis" 4510642607 "US" 43.170995 -93.177071 300 1920 "PRESERVED_SPECIMEN" "GBIF"
"96" "Malus ioensis" 4510642605 "US" 41.494587 -90.616402 1500 1917 "PRESERVED_SPECIMEN" "GBIF"
