gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
3798495522,12b18c27-d292-4aa6-a23e-246e14b0a443,mohonk:dsrc:grasslands:2265,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Malus,Malus coronaria,,SPECIES,Malus coronaria (L.) Mill.,Malus coronaria,,US,,New York,PRESENT,,90c5397a-6f94-4396-8e9c-cdcf6f59ef69,41.74523,-74.13125,,,,,,,2021-07-01,1,7,2021,3001166,3001166,HUMAN_OBSERVATION,,,,,,,CC0_1_0,,Megan Napoli;Christopher Chinkan;Ralph Green,,,2024-01-26 5:42,,
3798495227,12b18c27-d292-4aa6-a23e-246e14b0a443,mohonk:dsrc:grasslands:14178,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Malus,Malus coronaria,,SPECIES,Malus coronaria (L.) Mill.,Malus coronaria,,US,,New York,PRESENT,,90c5397a-6f94-4396-8e9c-cdcf6f59ef69,41.75296,-74.12717,,,,,,,2021-08-24,24,8,2021,3001166,3001166,HUMAN_OBSERVATION,,,,,,,CC0_1_0,,Megan Napoli;Ralph Green;Olivia Wogon,,,2024-01-26 5:42,,
3798495010,12b18c27-d292-4aa6-a23e-246e14b0a443,mohonk:dsrc:grasslands:593,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Malus,Malus coronaria,,SPECIES,Malus coronaria (L.) Mill.,Malus coronaria,,US,,New York,PRESENT,,90c5397a-6f94-4396-8e9c-cdcf6f59ef69,41.74721,-74.13148,,,,,,,2021-06-11,11,6,2021,3001166,3001166,HUMAN_OBSERVATION,,,,,,,CC0_1_0,,Megan Napoli;Christopher Chinkan;Ralph Green,,,2024-01-26 5:42,,
3798494819,12b18c27-d292-4aa6-a23e-246e14b0a443,mohonk:dsrc:grasslands:4982,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Malus,Malus coronaria,,SPECIES,Malus coronaria (L.) Mill.,Malus coronaria,,US,,New York,PRESENT,,90c5397a-6f94-4396-8e9c-cdcf6f59ef69,41.74398,-74.13314,,,,,,,2021-08-06,6,8,2021,3001166,3001166,HUMAN_OBSERVATION,,,,,,,CC0_1_0,,Megan Napoli;Christopher Chinkan;Ralph Green,,,2024-01-26 5:42,,
3798494771,12b18c27-d292-4aa6-a23e-246e14b0a443,mohonk:dsrc:grasslands:4773,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Malus,Malus coronaria,,SPECIES,Malus coronaria (L.) Mill.,Malus coronaria,,US,,New York,PRESENT,,90c5397a-6f94-4396-8e9c-cdcf6f59ef69,41.74398,-74.13314,,,,,,,2021-06-28,28,6,2021,3001166,3001166,HUMAN_OBSERVATION,,,,,,,CC0_1_0,,Megan Napoli;Christopher Chinkan,,,2024-01-26 5:42,,
3798494257,12b18c27-d292-4aa6-a23e-246e14b0a443,mohonk:dsrc:grasslands:16686,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Malus,Malus coronaria,,SPECIES,Malus coronaria (L.) Mill.,Malus coronaria,,US,,New York,PRESENT,,90c5397a-6f94-4396-8e9c-cdcf6f59ef69,41.80181,-74.12241,,,,,,,2019-05-23,23,5,2019,3001166,3001166,HUMAN_OBSERVATION,,,,,,,CC0_1_0,,Catherine T. Ferarri;Megan Napoli,,,2024-01-26 5:42,,
3798494108,12b18c27-d292-4aa6-a23e-246e14b0a443,mohonk:dsrc:grasslands:26091,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Malus,Malus coronaria,,SPECIES,Malus coronaria (L.) Mill.,Malus coronaria,,US,,New York,PRESENT,,90c5397a-6f94-4396-8e9c-cdcf6f59ef69,41.79265,-74.13013,,,,,,,2018-08-13,13,8,2018,3001166,3001166,HUMAN_OBSERVATION,,,,,,,CC0_1_0,,Catherine T. Ferarri;Jacob C. Erle,,,2024-01-26 5:42,,
3798494037,12b18c27-d292-4aa6-a23e-246e14b0a443,mohonk:dsrc:grasslands:2474,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Malus,Malus coronaria,,SPECIES,Malus coronaria (L.) Mill.,Malus coronaria,,US,,New York,PRESENT,,90c5397a-6f94-4396-8e9c-cdcf6f59ef69,41.74523,-74.13125,,,,,,,2021-08-06,6,8,2021,3001166,3001166,HUMAN_OBSERVATION,,,,,,,CC0_1_0,,Megan Napoli;Christopher Chinkan;Ralph Green,,,2024-01-26 5:42,,
3798493911,12b18c27-d292-4aa6-a23e-246e14b0a443,mohonk:dsrc:grasslands:26300,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Malus,Malus coronaria,,SPECIES,Malus coronaria (L.) Mill.,Malus coronaria,,US,,New York,PRESENT,,90c5397a-6f94-4396-8e9c-cdcf6f59ef69,41.79265,-74.13013,,,,,,,2019-06-20,20,6,2019,3001166,3001166,HUMAN_OBSERVATION,,,,,,,CC0_1_0,,Catherine T. Ferarri;Penelope Adler-Colvin,,,2024-01-26 5:42,,
3798493539,12b18c27-d292-4aa6-a23e-246e14b0a443,mohonk:dsrc:grasslands:14387,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Malus,Malus coronaria,,SPECIES,Malus coronaria (L.) Mill.,Malus coronaria,,US,,New York,PRESENT,,90c5397a-6f94-4396-8e9c-cdcf6f59ef69,41.75117,-74.12621,,,,,,,2021-07-01,1,7,2021,3001166,3001166,HUMAN_OBSERVATION,,,,,,,CC0_1_0,,Megan Napoli;Christopher Chinkan;Ralph Green,,,2024-01-26 5:42,,
3798493423,12b18c27-d292-4aa6-a23e-246e14b0a443,mohonk:dsrc:grasslands:802,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Malus,Malus coronaria,,SPECIES,Malus coronaria (L.) Mill.,Malus coronaria,,US,,New York,PRESENT,,90c5397a-6f94-4396-8e9c-cdcf6f59ef69,41.74721,-74.13148,,,,,,,2021-08-02,2,8,2021,3001166,3001166,HUMAN_OBSERVATION,,,,,,,CC0_1_0,,Megan Napoli;Christopher Chinkan;Ralph Green,,,2024-01-26 5:42,,
