gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
1261006196	7bd65a7a-f762-11e1-a439-00145eb45e9a	urn:catalog:MO:Tropicos:3574848	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Malus	Malus ioensis		SPECIES	Malus ioensis (Alph.Wood) Britton	Malus ioensis (Alph. Wood) Britton	(Alph. Wood) Britton	US	Wood's Prairie, 1.25 miles S of junction of Highway 174 and K, 3/4 mile W mostly in fence rows but extending into prairie	Missouri	PRESENT	1	90fd6680-349f-11d8-aa2d-b8a03c50a862	37.093056	-93.724444							2002-04-25	25	4	2002	3001596	3001596	PRESERVED_SPECIMEN	MO	Tropicos	3574848	3539			CC_BY_4_0	Missouri Botanical Garden	Sam Gibson			2025-02-13T18:48:49.039Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1261006093	7bd65a7a-f762-11e1-a439-00145eb45e9a	urn:catalog:MO:Tropicos:3574757	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Malus	Malus ioensis		SPECIES	Malus ioensis (Alph.Wood) Britton	Malus ioensis (Alph. Wood) Britton	(Alph. Wood) Britton	US	Ca. 3.5 mi NNW of Ellington, Redford Quad, Maury Pond, open sinkhole pond on forested slope above dry valley near pond edge, three trees, thorny, 3 DBHCephalanthus occidentalis	Missouri	PRESENT	1	90fd6680-349f-11d8-aa2d-b8a03c50a862	37.3025	-90.985555							2007-04-27	27	4	2007	3001596	3001596	PRESERVED_SPECIMEN	MO	Tropicos	3574757	4351			CC_BY_4_0	Missouri Botanical Garden	Tim E. Smith			2025-02-13T18:48:49.301Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1261005564	7bd65a7a-f762-11e1-a439-00145eb45e9a	urn:catalog:MO:Tropicos:3574247	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Malus	Malus ioensis		SPECIES	Malus ioensis (Alph.Wood) Britton	Malus ioensis (Alph. Wood) Britton	(Alph. Wood) Britton	US	Ca. 4 mi W of Sturdivant, Sturdivant quad. Duck Creek Conservation Area. E of Pool 1 and Ditch No. 105 in wet bottomland forest, 100 ft. canopy; rare, 10 ft. tree, petals pinkish whiteQuercus pagoda, Quercus palustris	Missouri	PRESENT	1	90fd6680-349f-11d8-aa2d-b8a03c50a862	37.062778	-90.098611							2008-04-28	28	4	2008	3001596	3001596	PRESERVED_SPECIMEN	MO	Tropicos	3574247	4481			CC_BY_4_0	Missouri Botanical Garden	Tim E. Smith			2025-02-13T18:48:48.677Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1261003653	7bd65a7a-f762-11e1-a439-00145eb45e9a	urn:catalog:MO:Tropicos:3572522	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Malus	Malus ioensis		SPECIES	Malus ioensis (Alph.Wood) Britton	Malus ioensis (Alph. Wood) Britton	(Alph. Wood) Britton	US	1 1/2 mi E of County Highway H via dirt county road, ca. 3 mi N of Blodgett and 10 mi N of Sikeston remnant sand prairie/savanna/forest complex; with diversity of native forbs; scattered colonies of small trees to 3 m tall, in sandy woodsQuercus, Carya, Panicum, Schizachyrium	Missouri	PRESENT		90fd6680-349f-11d8-aa2d-b8a03c50a862	37.06111	-89.51305			102.10499999999999	1.5249999999999986			1992-06-05	5	6	1992	3001596	3001596	PRESERVED_SPECIMEN	MO	Tropicos	3572522	92-149			CC_BY_4_0	Missouri Botanical Garden	George Yatskievych;Tim E. Smith;Greg K. Gremaud			2025-02-13T18:48:42.996Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1260999420	e053ff53-c156-4e2e-b9b5-4462e9625424	urn:catalog:MO:Tropicos:3568653	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Malus	Malus ioensis		SPECIES	Malus ioensis (Alph.Wood) Britton	Malus ioensis (Alph. Wood) Britton	(Alph. Wood) Britton	US	Dancing Rabbit, eastern fenceline of Field 4 fenceline	Missouri	PRESENT		90fd6680-349f-11d8-aa2d-b8a03c50a862	40.33944	-92.08944							1999-05-01	1	5	1999	3001596	3001596	PRESERVED_SPECIMEN	NEMO	Tropicos	3568653	26			CC_BY_4_0	Missouri Botanical Garden	Katz, R.			2025-02-13T17:26:49.335Z		GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION
1260993057	e053ff53-c156-4e2e-b9b5-4462e9625424	urn:catalog:MO:Tropicos:3562907	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Malus	Malus ioensis		SPECIES	Malus ioensis (Alph.Wood) Britton	Malus ioensis (Alph. Wood) Britton	(Alph. Wood) Britton	US	Home of the Birds, SE Missouri State University campus	Missouri	PRESENT		90fd6680-349f-11d8-aa2d-b8a03c50a862	37.3125	-89.53083							1962-05-01	1	5	1962	3001596	3001596	PRESERVED_SPECIMEN	SEMO	Tropicos	3562907	s.n.			CC_BY_4_0	Missouri Botanical Garden	Culwell, D.			2025-02-13T17:26:49.022Z		GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;AMBIGUOUS_INSTITUTION
1260979445	7bd65a7a-f762-11e1-a439-00145eb45e9a	urn:catalog:MO:Tropicos:3550518	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Malus	Malus ioensis		SPECIES	Malus ioensis (Alph.Wood) Britton	Malus ioensis (Alph. Wood) Britton	(Alph. Wood) Britton	US	Ca. 6 1/2 mi E of West Plains on County Road SE 969, ca. 1/4 mi S of Highway ZZ brushy strip between roadside ditch and fescue field	Missouri	PRESENT	1	90fd6680-349f-11d8-aa2d-b8a03c50a862	36.717222	-91.721667							1996-04-26	26	4	1996	3001596	3001596	PRESERVED_SPECIMEN	MO	Tropicos	3550518	7698			CC_BY_4_0	Missouri Botanical Garden	Bill Summers			2025-02-13T18:48:44.259Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1260978156	7bd65a7a-f762-11e1-a439-00145eb45e9a	urn:catalog:MO:Tropicos:3549370	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Malus	Malus ioensis		SPECIES	Malus ioensis (Alph.Wood) Britton	Malus ioensis (Alph. Wood) Britton	(Alph. Wood) Britton	US	In Betsy Hollow, the first hollow east of Forest Service Road 3173 clear cut area in bottom of hollow	Missouri	PRESENT	1	90fd6680-349f-11d8-aa2d-b8a03c50a862	36.850278	-91.450556							1993-05-04	4	5	1993	3001596	3001596	PRESERVED_SPECIMEN	MO	Tropicos	3549370	5608			CC_BY_4_0	Missouri Botanical Garden	Bill Summers			2025-02-13T18:48:48.546Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1260972316	7bd65a7a-f762-11e1-a439-00145eb45e9a	urn:catalog:MO:Tropicos:3544076	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Malus	Malus ioensis		SPECIES	Malus ioensis (Alph.Wood) Britton	Malus ioensis (Alph. Wood) Britton	(Alph. Wood) Britton	US	Cedar Fork, 5 to 6 mi NW of Silver Lake low woods along Cedar Fork	Missouri	PRESENT	1	90fd6680-349f-11d8-aa2d-b8a03c50a862	37.736667	-90.045278							1941-04-27	27	4	1941	3001596	3001596	PRESERVED_SPECIMEN	MO	Tropicos	3544076	28435			CC_BY_4_0	Missouri Botanical Garden	Julian A. Steyermark			2025-02-13T18:48:48.580Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1260963793	e053ff53-c156-4e2e-b9b5-4462e9625424	urn:catalog:MO:Tropicos:3536358	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Malus	Malus ioensis		SPECIES	Malus ioensis (Alph.Wood) Britton	Malus ioensis (Alph. Wood) Britton	(Alph. Wood) Britton	US	Warrenton	Missouri	PRESENT		90fd6680-349f-11d8-aa2d-b8a03c50a862	38.81138	-91.14138							1927-05-19	19	5	1927	3001596	3001596	PRESERVED_SPECIMEN	NEMO	Tropicos	3536358	s.n.			CC_BY_4_0	Missouri Botanical Garden	Chris G. Schmitt			2025-02-13T17:26:47.264Z		GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION
1260959298	7bd65a7a-f762-11e1-a439-00145eb45e9a	urn:catalog:MO:Tropicos:3532252	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Malus	Malus ioensis		SPECIES	Malus ioensis (Alph.Wood) Britton	Malus ioensis (Alph. Wood) Britton	(Alph. Wood) Britton	US	Golden City low woods, Muddy Creek	Missouri	PRESENT	1	90fd6680-349f-11d8-aa2d-b8a03c50a862	37.393056	-94.093611							1913-10-06	6	10	1913	3001596	3001596	PRESERVED_SPECIMEN	MO	Tropicos	3532252	4569			CC_BY_4_0	Missouri Botanical Garden	Ernest J. Palmer			2025-02-13T18:48:47.915Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1260958887	7bd65a7a-f762-11e1-a439-00145eb45e9a	urn:catalog:MO:Tropicos:3531886	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Malus	Malus ioensis		SPECIES	Malus ioensis (Alph.Wood) Britton	Malus ioensis (Alph. Wood) Britton	(Alph. Wood) Britton	US	Near Campbell crowley's Ridge, thickets and open woods, gravelly hills	Missouri	PRESENT	1	90fd6680-349f-11d8-aa2d-b8a03c50a862	36.493333	-90.075							1931-04-24	24	4	1931	3001596	3001596	PRESERVED_SPECIMEN	MO	Tropicos	3531886	39056			CC_BY_4_0	Missouri Botanical Garden	Ernest J. Palmer			2025-02-13T18:48:42.904Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1260958789	7bd65a7a-f762-11e1-a439-00145eb45e9a	urn:catalog:MO:Tropicos:3531808	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Malus	Malus ioensis		SPECIES	Malus ioensis (Alph.Wood) Britton	Malus ioensis (Alph. Wood) Britton	(Alph. Wood) Britton	US	Near Columbus open woods and thickets	Missouri	PRESENT	1	90fd6680-349f-11d8-aa2d-b8a03c50a862	38.858611	-93.890555							1930-06-22	22	6	1930	3001596	3001596	PRESERVED_SPECIMEN	MO	Tropicos	3531808	36717			CC_BY_4_0	Missouri Botanical Garden	Ernest J. Palmer			2025-02-13T18:48:48.610Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1260958685	7bd65a7a-f762-11e1-a439-00145eb45e9a	urn:catalog:MO:Tropicos:3531697	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Malus	Malus ioensis		SPECIES	Malus ioensis (Alph.Wood) Britton	Malus ioensis (Alph. Wood) Britton	(Alph. Wood) Britton	US	Near Maryville borders of woods and thickets	Missouri	PRESENT	1	90fd6680-349f-11d8-aa2d-b8a03c50a862	40.346111	-94.872222							1929-05-17	17	5	1929	3001596	3001596	PRESERVED_SPECIMEN	MO	Tropicos	3531697	35755			CC_BY_4_0	Missouri Botanical Garden	Ernest J. Palmer			2025-02-13T18:48:42.899Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1260958682	7bd65a7a-f762-11e1-a439-00145eb45e9a	urn:catalog:MO:Tropicos:3531687	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Malus	Malus ioensis		SPECIES	Malus ioensis (Alph.Wood) Britton	Malus ioensis (Alph. Wood) Britton	(Alph. Wood) Britton	US	Near Savannah woods along river	Missouri	PRESENT	1	90fd6680-349f-11d8-aa2d-b8a03c50a862	39.941667	-94.83							1929-05-16	16	5	1929	3001596	3001596	PRESERVED_SPECIMEN	MO	Tropicos	3531687	35742			CC_BY_4_0	Missouri Botanical Garden	Ernest J. Palmer			2025-02-13T18:48:43.244Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1260958224	7bd65a7a-f762-11e1-a439-00145eb45e9a	urn:catalog:MO:Tropicos:3531283	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Malus	Malus ioensis		SPECIES	Malus ioensis (Alph.Wood) Britton	Malus ioensis (Alph. Wood) Britton	(Alph. Wood) Britton	US	Near Fredericktown thickets along small rocky streams	Missouri	PRESENT	1	90fd6680-349f-11d8-aa2d-b8a03c50a862	37.559722	-90.293889							1926-09-06	6	9	1926	3001596	3001596	PRESERVED_SPECIMEN	MO	Tropicos	3531283	31565			CC_BY_4_0	Missouri Botanical Garden	Ernest J. Palmer			2025-02-13T18:48:43.007Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1260957956	7bd65a7a-f762-11e1-a439-00145eb45e9a	urn:catalog:MO:Tropicos:3531045	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Malus	Malus ioensis		SPECIES	Malus ioensis (Alph.Wood) Britton	Malus ioensis (Alph. Wood) Britton	(Alph. Wood) Britton	US	Near Springfield thickets, limestone uplands	Missouri	PRESENT	1	90fd6680-349f-11d8-aa2d-b8a03c50a862	37.215278	-93.298055							1925-10-02	2	10	1925	3001596	3001596	PRESERVED_SPECIMEN	MO	Tropicos	3531045	28975			CC_BY_4_0	Missouri Botanical Garden	Ernest J. Palmer			2025-02-13T18:48:48.132Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1260957861	e053ff53-c156-4e2e-b9b5-4462e9625424	urn:catalog:MO:Tropicos:3530954	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Malus	Malus ioensis		SPECIES	Malus ioensis (Alph.Wood) Britton	Malus ioensis (Alph. Wood) Britton	(Alph. Wood) Britton	US	Near Sedalia thickets along small upland stream	Missouri	PRESENT	1	90fd6680-349f-11d8-aa2d-b8a03c50a862	38.704444	-93.228056							1924-09-30	30	9	1924	3001596	3001596	PRESERVED_SPECIMEN	UMO	Tropicos	3530954	26324			CC_BY_4_0	Missouri Botanical Garden	Ernest J. Palmer			2025-02-13T17:26:46.824Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_INSTITUTION
